sim_text,sim_value,name
一种基于幅度法的多波束声呐海底地形测量质量实时评估方法,0.88956976,具有相位优化的波峰因数降低
用于存储系统校准和修整的频率信息的系统和方法,0.89106506,具有相位优化的波峰因数降低
一种抗差的传感器网络目标定位方法,0.8975815,具有相位优化的波峰因数降低
一种中低比转速叶轮多工况智能优化方法,0.8094492,具有相位优化的波峰因数降低
用于加热滑动凸轮轴致动器的方法,0.77172655,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
轴承滚珠自动装配机,0.81676495,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
轴套结构,0.8087712,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
用于悬架系统的集成转向节叉和弹簧座,0.80269855,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
一种利用离心力实现自动润滑调节的链条套筒,0.7942734,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
一种采用可锁紧铰链连杆式自动喷涂机械装置,0.79298866,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
涡轮组件、榫接结构及其制备方法,0.78315586,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
链条传送式轴承套圈锻件自动控温喷雾冷却装置,0.86835676,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
凸轮开口装置的同步带调节机构,0.65448314,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
具有平衡调节凸起的传动轴花键叉,0.6691015,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
带有制动凸轮的可变的阀动装置,0.67270815,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
包括具有气门弹簧的配气机构的内燃发动机和用于安装此类气门弹簧的方法,0.7177025,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
用于金刚线多晶硅片的三轴联动自动喷砂装置,0.86450624,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
花键驱动式钻钢联接器,0.82331014,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
用于滚动轴承的端部挡盖,0.8518904,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
一种非接触式的机械密封结构,0.8626809,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
球铰链、汽车横向稳定杆连接杆总成及其制备方法,0.85940534,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
用于磁悬浮轴承的径向与轴向的组合传感器,0.85602057,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
一种提高具有凸台结构的铸件产品内部质量的压铸装置,0.84611905,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
具有气动连接功能的自动换装系统,0.82418257,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
一种辊筒锁接支撑式压花辊观测装置,0.8307182,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
自锁补偿节支撑结构,0.8493535,花键连接结构以及在凸轮轴和可动凸轮支承件之间具有花键连接结构的气门机构
一种固定不规则金相试样的装置及固定方法,0.7943256,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
一种仪器仪表固定放置装置,0.7839975,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
一种磁力矩装置及传动反向锁止装置,0.81923974,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
建筑部件及锁装置,0.81866413,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
一种易开盖铆钉结构的检测方法,0.8167536,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
"对准上部和下部可更换工具的方法,以及用于处理工件片材的装置",0.80791026,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
一种适用于晶圆的背面吸片装置及其实现方法,0.7889989,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
开锁方法、开锁装置、锁系统、锁设备和存储介质,0.7801994,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
用于显示装置的盖窗和该盖窗的制造方法,0.7823392,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
一种轴件的测量方法及装置,0.78083956,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
具有由被密集装塞的四面体组成的敞开芯部结构的夹层构造元件,0.7680455,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
控制窗户的方法及装置,0.7687641,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
用于驱动井下套筒及其他装置的方法和设备,0.77392113,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
用于制造柔性中间散装容器的系统和方法,0.8231174,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
将基材固定至塑料条的设备和方法及可通过所述方法获得的保持装置,0.68417656,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
一种开口薄壁环形法兰盘的定位夹具和定位方法,0.6876905,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
一种在管路上安装电子芯片的自适应楔锥装置,0.73799765,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
一种密闭金属壳体引线密封装置及方法,0.7450875,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
开锁方法及装置,0.74548835,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
切换方法和装置,0.7505075,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
一种用于固定元器件的安装结构、发热体组件及发热装置,0.7976485,用于将元件固定在壁的钥匙孔形切口中的固定装置和方法
一种基于粒子群算法的压电陶瓷驱动器控制方法,0.8233247,低频率的合成射流促动器及其制造方法
一种基于分组分类混合换流阀的触发脉冲生成方法及系统,0.8218795,低频率的合成射流促动器及其制造方法
电磁致动器及其制造方法,0.7993022,低频率的合成射流促动器及其制造方法
低功耗脉冲控制系统及方法,0.81962043,低频率的合成射流促动器及其制造方法
一种宽频柔性导磁薄膜及其制备方法,0.81845516,低频率的合成射流促动器及其制造方法
线束制造系统和线束制造方法,0.81511307,低频率的合成射流促动器及其制造方法
用于口腔冲洗器的促动组件,0.8149252,低频率的合成射流促动器及其制造方法
一种零误差高阶变流器的多频无源控制方法和系统,0.80992216,低频率的合成射流促动器及其制造方法
一种电导连续可变的忆阻器及其制备方法和应用,0.80590415,低频率的合成射流促动器及其制造方法
一种非授权频谱上的通信方法和装置,0.8058725,低频率的合成射流促动器及其制造方法
一种微波组件及其制备方法,0.80470246,低频率的合成射流促动器及其制造方法
射孔系统和方法中弹药的优化定相,0.80153793,低频率的合成射流促动器及其制造方法
基于太赫兹衰减全反射技术的transwell检测装置及方法,0.79533494,低频率的合成射流促动器及其制造方法
一种基于开关时序的微型磁阻式线圈炮弹丸射速控制方法,0.790296,低频率的合成射流促动器及其制造方法
基于高阶应变振型反馈控制的高频振动时效系统及方法,0.7816764,低频率的合成射流促动器及其制造方法
用于行波管功率放大器预失真的线性化器及其调节方法,0.77471834,低频率的合成射流促动器及其制造方法
一种波束反馈方法及设备,0.7549164,低频率的合成射流促动器及其制造方法
用于进行接通电流限制的电子器件和电子器件的应用,0.75348014,低频率的合成射流促动器及其制造方法
弹性波器件用基板的制造方法,0.72344923,低频率的合成射流促动器及其制造方法
射精促进装置,0.71292627,低频率的合成射流促动器及其制造方法
弹性波装置及其制造方法,0.67662317,低频率的合成射流促动器及其制造方法
一种高精度随机跳频DDS频率合成器,0.8306655,低频率的合成射流促动器及其制造方法
优化变压器结构以降低反激式开关电源传导共模干扰的方法,0.83313173,低频率的合成射流促动器及其制造方法
一种射流混合曝气器,0.8348718,低频率的合成射流促动器及其制造方法
一种低温推进剂供给系统、方法及装置,0.83703744,低频率的合成射流促动器及其制造方法
存储元件和存储元件的制造方法,0.8411678,用来对容器的内容物进行压缩的罩盖构造
可堆叠的系统容器,0.7658809,用来对容器的内容物进行压缩的罩盖构造
层叠结构体及其制作方法,0.8362736,用来对容器的内容物进行压缩的罩盖构造
通过吹制制造塑料制的容器的方法,0.53843945,用来对容器的内容物进行压缩的罩盖构造
成型物的压缩成型装置,0.6453618,用来对容器的内容物进行压缩的罩盖构造
一种用于内篮倒料装置中的压紧机构,0.6615247,用来对容器的内容物进行压缩的罩盖构造
填料以压力导入型坯制造填充容器的设备的成型及填充站,0.66243,用来对容器的内容物进行压缩的罩盖构造
